표찰번호,지번주소,설치일자,경도,위도
동작대로16.,사당동 1112,20190105,126.9815544,37.47977658
동작대로17.,사당동 1112,20190105,126.9815685,37.47994778
동작대로18,사당동 1112,20160831,126.9815741,37.48024962
동작대로19,사당동 1112,20160831,126.9815882,37.48043432
동작대로20.,사당동 1112,20190105,126.981591,37.4805492
동작대로21,사당동 1112,20190110,126.9816079,37.48074067
동작대로22.,사당동 1112,20190105,126.9816163,37.48097268
동작대로23.,사당동 1112,20190105,126.9816304,37.48117091
동작대로24.,사당동 1112,20190105,126.9816444,37.4814277
동작대로25,사당동 1112,20160831,126.98165,37.48168448
동작대로26,사당동 1112,20160831,126.9816697,37.48199534
동작대로27.,사당동 1112,20190105,126.9816923,37.48233547
동작대로28,사당동 1112,20160831,126.9816979,37.48249089
동작대로29.,사당동 1112,20190105,126.981712,37.48271164
동작대로30.,사당동 1112,20190105,126.9817232,37.48292113
동작대로31.,사당동 1112,20190105,126.9817429,37.48317342
동작대로32.,사당동 1112,20190105,126.9817486,37.48335587
동작대로33,사당동 1112,20160831,126.9817598,37.48365996
동작대로34.,사당동 1112,20190105,126.9817739,37.48381088
동작대로35.,사당동 1112,20190105,126.9817908,37.48406993
동작대로36,사당동 1112,20160831,126.9817936,37.48429968
동작대로37.,사당동 708-517,20190105,126.9818133,37.48446412
동작대로38.,사당동 144-4,20190105,126.9818161,37.4847119
동작대로39,사당동 144-4,20160831,126.9818386,37.48507456
동작대로39길 1,동작동 333-6,20181120,126.9822577,37.49386395
동작대로39길 10,동작동 333-6,20181211,126.9798999,37.49414739
동작대로39길 2,동작동 333-6,20181211,126.9820287,37.49389771
동작대로39길 3,동작동 333-6,20181211,126.981811,37.49392696
동작대로39길 4,동작동 333-6,20181211,126.9815142,37.49392466
동작대로39길 5,동작동 333-6,20181211,126.9812795,37.49387732
동작대로39길 6,동작동 333-6,20181211,126.9809036,37.49384572
동작대로39길 7,동작동 333-6,20181211,126.980618,37.49393352
동작대로39길 8,동작동 333-6,20181211,126.9803211,37.49401231
동작대로39길 9,동작동 333-6,20181211,126.9800978,37.49407309
동작대로40.,사당동 144-4,20190105,126.9818414,37.48516241
동작대로41.,사당동 144-4,20190105,126.9817678,37.48563092
동작대로42.,사당동 144-4,20190105,126.9818865,37.48577735
동작대로43.,사당동 144-4,20190105,126.9818949,37.48598684
동작대로44,사당동 144-4,20160831,126.9819062,37.48624363
동작대로45,사당동 144-4,20160831,126.9819202,37.4864824
동작대로46,사당동 134-1,20160831,126.9819399,37.48678424
동작대로47,사당동 134-1,20160831,126.9819484,37.48704553
동작대로48.,사당동 134-1,20190105,126.9819737,37.48727529
동작대로49,사당동 134-1,20160831,126.9819793,37.48752307
동작대로50.,사당동 134-1,20190105,126.9820019,37.48772805
동작대로51,사당동 134-1,20160831,126.9820131,37.48803214
동작대로52,사당동 87-8,20160831,126.9820329,37.48825965
동작대로53,사당동 708-559,20160831,126.9820639,37.48849392
동작대로54,사당동 86-11,20160831,126.9820978,37.48870341
동작대로55,사당동 708-559,20160831,126.9821345,37.48894218
동작대로56.,사당동 708-559,20190105,126.9822023,37.48917195
동작대로57,사당동 737-6,20160830,126.9822644,37.48942649
동작대로58.,사당동 82-5,20190105,126.9823124,37.48964725
동작대로59,사당동 82-5,20160830,126.9823123,37.48984997
동작대로60.,사당동 82-5,20190105,126.9823321,37.49001216
동작대로61.,사당동 79-49,20190105,126.9823405,37.49026895
동작대로62.,사당동 79-49,20190105,126.9823574,37.49053475
동작대로63.,사당동 79-49,20190105,126.982363,37.49081631
동작대로64.,사당동 산 1-13,20190105,126.9823911,37.49141549
동작대로65.,사당동 산 1-13,20190105,126.9823967,37.49164074
동작대로66.,사당동 산 1-13,20190105,126.982408,37.49186824
동작대로67.,사당동 산 1-13,20190105,126.9824193,37.49206647
동작대로68.,사당동 산 1-13,20190105,126.9824305,37.4922737
동작대로69.,사당동 산 1-13,20190105,126.9824361,37.49248544
동작대로7,사당동 1112,20190105,126.9814531,37.47794301
동작대로70.,동작동 산 4-10,20190105,126.9824474,37.49271069
동작대로71.,동작동 산 4-10,20190105,126.9824558,37.49291117
동작대로72.,동작동 56-4,20190105,126.9824586,37.49308236
동작대로73.,동작동 56-4,20190105,126.9824755,37.49331662
동작대로74.,동작동 55-3,20190105,126.9824811,37.49358693
동작대로75,동작동 55-3,20190105,126.9824839,37.4937401
동작대로76.,동작동 55-3,20190105,126.9824951,37.49396535
동작대로77.,동작동 55-3,20190105,126.9825064,37.49420862
동작대로78,동작동 66-29,20160830,126.982512,37.49449019
동작대로79.,동작동 66-29,20190105,126.9825233,37.49460732
동작대로80.,동작동 66-29,20190105,126.9825317,37.49476275
동작대로81.,동작동 66-29,20190105,126.9825429,37.49505783
동작대로82.,동작동 산 18-4,20190105,126.9825627,37.49525831
동작대로83.,동작동 102-80,20190105,126.9825796,37.49548581
동작대로84.,동작동 102-65,20190105,126.9825937,37.49570431
동작대로85.,동작동 102-65,20190105,126.9826021,37.49592055
동작대로86.,동작동 102-65,20190105,126.9825879,37.49612778
동작대로87.,동작동 102-65,20190105,126.982619,37.49631249
동작대로88.,동작동 102-79,20190105,126.9827009,37.49652199
동작대로89.,동작동 77-2,20190105,126.982732,37.49674049
동작대로9.,사당동 1112,20190105,126.9814671,37.4782899
동작대로90.,동작동 96,20190105,126.9828422,37.49693197
동작대로91.,동작동 97-7,20190105,126.9829806,37.49719778
동작대로92,동작동 94-1,20181214,126.9831813,37.49751542
동작대로93.,동작동 94-1,20190105,126.9832944,37.49765509
동작대로94.,동작동 94-1,20190105,126.9834329,37.4978263
동작대로95.,동작동 83-3,20190105,126.9835629,37.49796372
동작대로96.,동작동 산 28-4,20190105,126.9837325,37.49815746
동작대로97,동작동 28-4,20160830,126.9838455,37.49828587
동작대로98,동작동 28-4,20160830,126.9839981,37.49845708
동작대로99,동작동 28-4,20160830,126.9841593,37.4986328
동작우체국길01,신대방동 375-32,20160817,126.9199159,37.49757462
동작우체국길02,신대방동 375-32,20160817,126.9203541,37.49759068
동작우체국길03,신대방동 375-50,20160817,126.9206849,37.49759991
동작우체국길04,신대방동 375-50,20160817,126.9209308,37.49761359
동작우체국길05,신대방동 375-50,20160817,126.9211542,37.4976205
동작우체국길06,신대방동 364-209,20160817,126.9214171,37.49763644
동작우체국길07,신대방동 364-209,20160817,126.9216574,37.49765012
동작우체국길08,신대방동 364-209,20160817,126.9218948,37.49765928
동작우체국길09,신대방동 378-12,20160817,126.9222058,37.49766399
동작우체국길10,신대방동 378-10,20160817,126.9223924,37.49768889
동작우체국길11,신대방동 378-10,20160817,126.9226072,37.49769579
동작우체국길12,신대방동 378-10,20160817,126.922856,37.49770046
동작우체국길13,신대방동 378-10,20160817,126.923102,37.49771188
동작우체국길14,신대방동 378-10,20160817,126.9234667,37.49772564
동작우체국길15,신대방동 378-10,20160817,126.9237522,37.49774835
동작우체국길16,신대방동 349-35,20160817,126.9240688,37.49775981
동작우체국길17,신대방동 349-35,20160817,126.9242808,37.49777572
동작우체국길18,신대방동 349-35,20160817,126.9245974,37.49780745
동작우체국길19,신대방동 349-35,20160817,126.9248236,37.49783913
동작우체국길20,신대방동 349-35,20160817,126.9250582,37.49785505
동작우체국길21,신대방동 349-35,20160817,126.9252222,37.49787543
동작우체국길22,신대방동 349-35,20160817,126.9254455,37.49791161
동작우체국길23,신대방동 349-35,20160817,126.9257338,37.49795233
동작우체국길24,신대방동 349-35,20160817,126.9259797,37.49799529
동작우체국길25,신대방동 349-35,20160817,126.9262031,37.49802471
동작우체국길26,신대방동 349-35,20160817,126.9264546,37.49806091
동작우체국길27,신대방동 349-35,20160817,126.9266695,37.49811059
동작우체국길28,신대방동 349-35,20160817,126.9269606,37.49817159
동작우체국길29,신대방동 349-35,20160817,126.9272263,37.49822582
동작우체국길30,신대방동 349-35,20160817,126.927475,37.49829805
동작우체국길31,신대방동 349-35,20160817,126.9276785,37.49837251
동작우체국길32,신대방동 349-35,20160817,126.927865,37.49843344
동작충효길1-1(신),본동 494-1,20181216,126.9518036,37.51386453
동작충효길1-10(신),본동 258-40,20181216,126.950191,37.51502841
동작충효길1-11(신),본동 258-87,20181216,126.9499902,37.51509815
동작충효길1-12(신),본동 494-10,20181216,126.9497952,37.51495166
동작충효길1-13(신),본동 494-10,20181216,126.9496511,37.51475788
동작충효길1-14(신),본동 317,20181216,126.949555,37.51458214
동작충효길1-15(신),본동 494,20181216,126.949657,37.51434793
동작충효길1-2(신),본동 494-1,20181216,126.9516027,37.51406267
동작충효길1-3(신),본동 258-40,20181216,126.9515262,37.51424059
동작충효길1-4(신),본동 258-40,20181216,126.9513734,37.51438018
동작충효길1-5(신),본동 258-40,20181216,126.9512207,37.51451752
동작충효길1-6(신),본동 258-40,20181216,126.9510537,37.51463683
동작충효길1-7(신),본동 258-40,20181216,126.9508501,37.51473811
동작충효길1-8(신),본동 258-40,20181216,126.9505276,37.51489565
동작충효길1-9(신),본동 258-40,20181216,126.950372,37.51496091
등용길01,대방동 68-113,20160816,126.9316996,37.51292613
등용길02,대방동 68-113,20160816,126.9317648,37.51275273
등용길03,대방동 502,20160816,126.931789,37.5126221
등용길04,대방동 23-2,20160816,126.9318146,37.51240137
등용길05,대방동 23-2,20160816,126.9318459,37.51222344
등용길06,대방동 23-2,20160816,126.9318376,37.512059
등용길07,대방동 37-1,20160816,126.9318462,37.51189907
등용길08,대방동 37-1,20160816,126.9318577,37.51173014
등용길09,대방동 37-1,20160816,126.9318946,37.51150942
등용길10,대방동 23-2,20160816,126.9319004,37.51133373
등용길11,대방동 23-2,20160816,126.9319232,37.5111648
등용길12,대방동 23-2,20160816,126.9319318,37.51102965
등용길13,대방동 23-2,20160816,126.9319404,37.51093731
등용길14,대방동 23-154,20160816,126.9319433,37.51084045
등용길15,대방동 23-2,20160816,126.9319491,37.51071882
등용길16,대방동 23-2,20160816,126.9319718,37.51054539
등용길17,대방동 23-2,20160816,126.9319635,37.51041924
등용길18,대방동 20-4,20160816,126.9319778,37.51025031
등용길19,대방동 20-4,20160816,126.9319864,37.51008814
등용길20,대방동 20-4,20160816,126.9320035,37.50989443
등용길21,대방동 20-4,20160816,126.9320235,37.50969622
등용길22,대방동 20-4,20160816,126.9320576,37.50948225
등용길23,대방동 17-5,20160816,126.9320777,37.50920746
등용길24,대방동 17-5,20160816,126.9320976,37.50905204
등용길25,대방동 17-5,20160816,126.9320525,37.50887858
등용길26,대방동 17-5,20160816,126.9321149,37.50870066
등용길27,대방동 17-5,20160816,126.9321574,37.50857905
등용길28,대방동 14-1,20160816,126.9321802,37.50843265
등용길29,대방동 14-1,20160816,126.9321916,37.50825696
등용길30,대방동 14-1,20160816,126.9321974,37.50807902
등용길31,대방동 11-4,20160816,126.9322118,37.50784476
등용길32,대방동 11-4,20160816,126.9322318,37.50759925
등용길33,대방동 11-4,20160816,126.9322489,37.50741906
등용길34,대방동 11-4,20160816,126.9322519,37.50730869
등용길35,대방동 11-4,20160816,126.9322549,37.50712173
등용길36,대방동 11-4,20160816,126.9322409,37.50694152
등용길37,대방동 11-4,20160816,126.9322523,37.50677935
등용길38,대방동 11-4,20160816,126.9322836,37.50665773
등용길39,대방동 11-4,20160816,126.9323685,37.50651812
등용길40,대방동 11-4,20160816,126.932428,37.50642581
등용길41,대방동 11-4,20160816,126.9325383,37.50631324
등용길42,대방동 11-4,20160816,126.9326713,37.50619168
등용길43,대방동 5-23,20160816,126.9329118,37.50606117
등용길44,대방동 5-23,20160816,126.9330787,37.50597567
등용길45,대방동 68-98,20160816,126.9333135,37.50584516
등용길46,대방동 5-1,20160817,126.9335256,37.50573153
등용길47,대방동 3-4,20160817,126.9336897,37.50565729
등용길48,대방동 68-106,20160817,126.9340659,37.50552685
등용길49,대방동 1-1,20160817,126.9342299,37.5055292
등용길50,상도동 451,20160817,126.9344108,37.50552479
등용길51,상도동 450,20160817,126.9346568,37.50554971
등용길52,상도동 451,20160817,126.9348914,37.50563093
등용길53,상도동 451,20160817,126.9350582,37.50568733
등용길54,상도동 451,20160817,126.9352278,37.50572346
등용길63,상도동 455,20161214,126.9350104,37.50636013
등용길64,상도동 451,20161214,126.9351574,37.50635796
등용길65,상도동 451,20161214,126.9352988,37.50635804
등용길66,상도동 455,20161214,126.9354175,37.50634909
등용길67,상도동 451,20161214,126.9356013,37.50634018
등용길68,상도동 451,20161214,126.9357314,37.506338
등용길69,상도동 451,20161214,126.9358615,37.50631104
등용길70,상도동 451,20160817,126.9359964,37.50621493
등용길71,상도동 451,20181121,126.9359861,37.50605432
등용길d01,상도동 366-5,20160822,126.9376832,37.50435864
등용길d02,상도동 365-7,20160822,126.9374539,37.50458602
등용길d03,상도동 364-9,20160822,126.9372445,37.5047999
등용길d04,상도동 363-39,20160822,126.937154,37.50488094
등용길d05,상도동 363-11,20160822,126.9370436,37.50500026
등용길d06,상도동 363-262,20160822,126.9369361,37.50511959
등용길d07,상도동 363-256,20160822,126.9367578,37.50528618
등용길d08,상도동 363-256,20160822,126.9365824,37.50545052
등용길d09,상도동 363-193,20160822,126.9364182,37.50561261
등용길d10,상도동 363-193,20160822,126.9362542,37.50570938
등용길d11,상도동 363-193,20160822,126.9361439,37.50574987
등용길d12,상도동 363-200,20160822,126.9357338,37.5058037
등용길d13,상도동 363-193,20160822,126.9355896,37.50580363
등용길d14,상도동 451,20160822,126.9354681,37.50576977
등용로4길01,상도동 451,20161214,126.9345472,37.50568863
등용로4길02,상도동 451,20161214,126.9346207,37.50579453
등용로4길03,상도동 451,20161214,126.93468,37.50583849
등용로4길04,상도동 451,20161214,126.9347131,37.50595451
등용로4길05,상도동 451,20161214,126.9347329,37.5060221
등용로4길06,상도동 451,20161214,126.934778,37.50615728
등용로4길07,상도동 451,20161214,126.9348033,37.50629019
등용로4길08,상도동 451,20161214,126.9348463,37.50641635
등용로4길09,상도동 451,20161214,126.9348604,37.50651097
등용로4길10,대방동 451,20161214,126.9348773,37.50656503
등용로4길11,상도동 451,20161214,126.9348942,37.5066574
등용로4길12,대방동 452,20161214,126.9348885,37.50672046
만양로01,노량진동 114-2,20200519,126.9441538,37.51360843
만양로02,노량진동 114-8,20200519,126.9441822,37.51351159
만양로03,노량진동 114-8,20200519,126.9441823,37.51333364
만양로04,노량진동 117-8,20200519,126.9441683,37.51318271
만양로05,노량진동 117-8,20200519,126.9441685,37.51295071
만양로06,노량진동 117-8,20200519,126.9441715,37.51273447
만양로07,노량진동 118-4,20200519,126.9441687,37.5125903
만양로08,노량진동 118-14,20200519,126.9441717,37.51241236
만양로09,노량진동 118-14,20200519,126.9441945,37.5121736
만양로10,노량진동 118-14,20200519,126.9441947,37.51196187
만양로11,노량진동 90-2,20200519,126.9441892,37.51174788
만양로12,노량진동 119-253,20200519,126.9443025,37.51143708
만양로13,노량진동 118-14,20200519,126.9443394,37.51124789
만양로14,노량진동 121-3,20200519,126.9444074,37.51107673
만양로15,노량진동 120-4,20200519,126.9444895,37.51089431
만양로16,노량진동 120-6,20200519,126.9445377,37.51077495
만양로16-1,노량진동 118-14,20200519,126.9448008,37.51060614
만양로17,노량진동 118-14,20200519,126.9448801,37.51045751
만양로18,노량진동 222-73,20200519,126.9450131,37.51026611
만양로19,노량진동 118-14,20200519,126.9451093,37.51014001
만양로20,노량진동 224,20200519,126.9453159,37.50997117
만양로21,노량진동 223-15,20200519,126.9454941,37.50981808
만양로22,노량진동 222-52,20200519,126.9456497,37.50968075
만양로23,노량진동 222-60,20200519,126.9458902,37.50948715
만양로24,노량진동 223-5,20200519,126.9460289,37.50936783
만양로25,노량진동 215-482,20200519,126.9462071,37.50922825
만양로26,노량진동 215-179,20200519,126.9464419,37.50903915
만양로27,노량진동 215-9,20200519,126.9465891,37.50889731
만양로28,노량진동 215-191,20200519,126.9467249,37.50876897
만양로29,노량진동 216-4,20200519,126.9469088,37.5086249
만양로30,노량진동 215-121,20200519,126.9470983,37.50845829
만양로31,노량진동 216-13,20200519,126.9473105,37.5082872
만양로32,노량진동 215-109,20200519,126.9475678,37.50833912
만양로33,노량진동 214-8,20200519,126.9478591,37.50832123
만양로34,노량진동 215-140,20200519,126.9475227,37.50813412
만양로35,노량진동 215-139,20200519,126.9476133,37.5080328
만양로36,노량진동 215-137,20200519,126.9477321,37.50791797
만양로37,노량진동 215-135,20200519,126.9478905,37.50776487
만양로38,노량진동 215-179,20200519,126.9480377,37.50760726
만양로39,노량진동 215-179,20200519,126.9481792,37.50744064
만양로40,노량진동 324,20200519,126.9482359,37.50720415
만양로41,노량진동 324-2,20200519,126.9481172,37.50704417
만양로42,노량진동 324-2,20200519,126.9480758,37.50689819
만양로43,상도동 414-2,20200519,126.947863,37.50673096
만양로44,상도동 414-2,20200519,126.9477867,37.50660704
만양로45,상도동 414-2,20200519,126.9476483,37.50644479
만양로46,상도동 17-1,20200519,126.9475353,37.50629383
만양로47,상도동 17-1,20200519,126.9474053,37.50614285
만양로48,상도동 17-1,20200519,126.9472669,37.50598286
만양로49,상도동 17-1,20200519,126.9471454,37.50581612
만양로50,상도동 17-1,20200519,126.9469562,37.50559304
만양로51,상도동 36-38,20200520,126.9468629,37.50548938
만양로52,상도동 17-2,20200520,126.9467782,37.50534968
만양로53,상도동 36-38,20200520,126.9466398,37.50517393
만양로54,상도동 36-1,20200520,126.9464872,37.5049914
매봉길01,본동 163-2,20200519,126.9519997,37.51233741
매봉길02,본동 190-3,20200519,126.9518839,37.51210085
매봉길03,본동 190-8,20200519,126.9516466,37.51183721
매봉길04,본동 148-9,20200520,126.9513894,37.51159608
매봉길05,본동 148-9,20200519,126.9512736,37.51133475
매봉길06,본동 148-9,20200519,126.9511777,37.51104188
매봉길07,본동 148-9,20200519,126.9510987,37.51078281
매봉길08,본동 148-9,20200520,126.9510592,37.51053276
매봉길09,본동 492,20200519,126.9510905,37.51030527
매봉길10,본동 492,20200520,126.9510454,37.51007325
매봉길11,본동 492,20200519,126.9508589,37.50992
매봉길12,본동 492,20200519,126.950613,37.50966987
매봉길13,본동 148-9,20200519,126.950633,37.50938831
매봉길14,본동 487-2,20200520,126.9506643,37.50917884
매봉길15,본동 487,20200519,126.9508991,37.50902577
매봉길16,본동 488,20200519,126.9512357,37.5087939
매봉길17,본동 488-1,20200520,126.9513914,37.50856421
매봉길18,본동 470-40,20200520,126.9514085,37.50823985
매봉길19,상도1동 507-4,20200519,126.9514285,37.50796956
매봉길20,상도1동 508-1,20200519,126.9515955,37.50767455
매봉길21,상도1동 508-1,20200519,126.9516551,37.50739751
매봉길22,상도1동 508-1,20200519,126.9516156,37.50716324
매봉길23,상도1동 508-1,20200519,126.951497,37.50697623
매봉길24,상도1동 528-1,20200519,126.9511593,37.50669115
매봉로6길 09, 481-4,20181211,126.9521634,37.50842712
매봉로6길 10, 481-4,20181211,126.9520475,37.50827165
매봉로6길 11, 481-4,20181211,126.9518893,37.50813643
매봉로6길 12, 481-4,20181211,126.9516377,37.50808002
매봉로6길01,본동 486-1,20160830,126.9539952,37.50911036
매봉로6길02,본동 6-16,20160830,126.9538595,37.50911931
매봉로6길03,본동 486-1,20160830,126.9535343,37.50915523
매봉로6길04,본동 6-13,20160830,126.953294,37.50911233
매봉로6길05,본동 126-453,20181126,126.9528134,37.50885986
매봉로6길06,본동 481-4,20181211,126.9525505,37.50875389
매봉로6길07,본동 481-4,20181211,126.9522848,37.50866143
매봉로6길08,본동 481,20160830,126.9521407,37.50855775
문창길01,신대방동 643-1,20160817,126.9133849,37.48806664
문창길010,신대방동 459-5,20160817,126.9140121,37.48833289
문창길02,신대방동 643-1,20160817,126.9134867,37.48804419
문창길03,신대방동 459-12,20160817,126.9135657,37.48815236
문창길04,신대방동 459-5,20160817,126.9137601,37.48821828
문창길05,신대방동 459-5,20160817,126.9136845,37.48812542
문창길06,신대방동 459-12,20160817,126.9138171,37.48832374
문창길07,신대방동 459-5,20160817,126.9138878,37.48826748
문창길08,신대방동 640,20160817,126.9139102,37.48847022
문창길09,신대방동 459-12,20160817,126.9140149,37.48839146
문창길11,신대방동 459-5,20160817,126.9140827,37.48836898
문창길12,신대방동 459-5,20160817,126.9142833,37.48849077
문창길13,신대방동 459-5,20160817,126.914498,37.48862157
문창길14,신대방동 640-4,20160817,126.9146505,37.48872529
문창길15,신대방동 640-4,20160817,126.9148002,37.48884028
문창길16,신대방동 459-5,20160817,126.9149245,37.4889147
문창길17,신대방동 459-5,20160817,126.9151448,37.48906127
문창길18,신대방동 459-5,20160817,126.9153284,37.48919431
문창길19,신대방동 459-5,20160817,126.9154781,37.48932956
문창길20,신대방동 395-93,20160817,126.915574,37.48948956
문화길01,대방동 503,20160823,126.9301361,37.50810034
문화길02,대방동 503,20160823,126.9298334,37.50834343
문화길03,대방동 503,20160823,126.9294627,37.50863829
문화길04,대방동 503-1,20160823,126.9291146,37.50891739
문화길05,대방동 503,20160823,126.9287751,37.50916722
문화길06,대방동 23-176,20160823,126.9282801,37.5093719
문화길07,대방동 23-176,20160823,126.9275254,37.50903356
문화길08,대방동 23-176,20160823,126.9267227,37.50868393
문화길09,대방동 350-1,20160823,126.9264315,37.50867248
문화길10,대방동 360-2,20160823,126.9258914,37.50875999
문화길11,대방동 500,20160823,126.9253257,37.50891281
문화길12,대방동 500,20160823,126.9245706,37.50907901
문화길13,대방동 501,20160823,126.9243869,37.50893924
문화길14,대방동 501,20160823,126.924896,37.50880892
문화길15,대방동 501,20160823,126.9253259,37.50869657
문화길16,대방동 501-5,20160823,126.9259028,37.50858881
문화길17,대방동 501-1,20160823,126.9266607,37.50849693
문화길18,대방동 23-189,20160823,126.9272204,37.50865946
문화길19,대방동 23-189,20160823,126.9277348,37.50893233
문화길20,대방동 20-112,20160823,126.928235,37.50918942
문화길21,대방동 23-184,20160823,126.9287753,37.50891269
문화길22,대방동 503-2,20160823,126.9292309,37.50856832
문화길23,대방동 503-2,20160823,126.9295761,37.50828922
문화길24,대방동 503-2,20160823,126.9300176,37.50792232
문화원길01,상도동 521,20160822,126.9412813,37.50220482
문화원길02,상도동 521,20160822,126.9411058,37.50250657
문화원길03,상도동 175-1,20160822,126.9409077,37.5027137
문화원길04,상도동 521-2,20160822,126.9410404,37.50297281
문화원길05,상도동 521-2,20160822,126.9412155,37.50314634
문화원길06,상도동 521-2,20160822,126.9413172,37.50328154
문화원길07,상도동 521-2,20160822,126.9414076,37.50341449
문화원길08,상도동 521-2,20160822,126.941679,37.50342588
문화원길09,상도동 521-2,20160822,126.9419957,37.50340351
문화원길10,상도동 521-2,20160822,126.9421992,37.50344191
문화원길11,상도동 173-11,20160822,126.9424423,37.50351411
문화원길12,상도동 173,20160822,126.9426261,37.50349617
문화원길13,상도동 173-48,20160822,126.9428353,37.50350979
문화원길14,상도동 521-2,20160822,126.9429655,37.50339723
문화원길15,상도동 521-1,20160822,126.9430646,37.50324185
문화원길16,상도동 161-50,20160822,126.9433106,37.50311808
문화원길17,상도동 161-50,20160822,126.9435595,37.5030754
문화원길18,상도동 534,20160822,126.9437744,37.50297189
문화원길19,상도동 534,20160822,126.9439329,37.50283907
문화원길20,상도동 161-50,20160822,126.9441563,37.50270628
문화원길21,상도동 173-49,20160822,126.9443204,37.5025712
문화원길22,상도동 521,20160822,126.9443969,37.50240455
문화원길23,상도동 521,20160822,126.9445892,37.50226048
문화원길24,상도동 521,20160822,126.9447901,37.50211191
문화원길A,상도동 521,20160822,126.9412816,37.50176333
반포천주변길1,동작동 126-12,20181214,126.9848657,37.50024119
반포천주변길10,동작동 126-12,20181214,126.9817101,37.50193689
반포천주변길2,동작동 126-12,20181214,126.9845632,37.50044838
반포천주변길3,동작동 126-12,20181214,126.9841928,37.50066457
반포천주변길4,동작동 126-12,20181214,126.9838421,37.50086725
반포천주변길5,동작동 126-12,20181214,126.9834802,37.50108344
반포천주변길6,동작동 126-12,20181214,126.9831494,37.50127261
반포천주변길7,동작동 126-12,20181214,126.9828609,37.50142123
반포천주변길8,동작동 126-12,20181214,126.9824849,37.50159462
반포천주변길9,동작동 126-12,20181214,126.9821993,37.50172523
벚꽃길02,노량진동 329,20160830,126.94779,37.50718864
벚꽃길03,노량진동 325-7,20160830,126.9476003,37.50751517
벚꽃길04,노량진동 329,20160830,126.9475948,37.50733046
벚꽃길05,노량진동 325-6,20181213,126.9472637,37.50775604
벚꽃길06,노량진동 329,20160830,126.9472921,37.50755557
벚꽃길07,노량진동 325-5,20181226,126.9469751,37.50797215
벚꽃길08,노량진동 329,20160830,126.947046,37.50773341
벚꽃길09,노량진동 325-4,20160830,126.9466244,37.50818598
벚꽃길1-1,노량진동 329,20160830,126.9478323,37.50734633
벚꽃길10,노량진동 329,20160830,126.9467999,37.5079135
벚꽃길11,노량진동 325-4,20160830,126.9463699,37.50817911
벚꽃길12,노량진동 325,20160830,126.9466132,37.50802604
벚꽃길13,노량진동 325-4,20160830,126.9460447,37.50817445
벚꽃길14,노량진동 325,20181213,126.9462371,37.50803488
벚꽃길15,노량진동 329,20160830,126.9457365,37.50817431
벚꽃길16,노량진동 325,20181213,126.9459515,37.50802574
벚꽃길17,노량진동 329,20160830,126.945482,37.50827105
벚꽃길18,노량진동 329,20181213,126.9456122,37.50802784
벚꽃길19,노량진동 329-14,20160830,126.9452415,37.50842411
벚꽃길20,노량진동 325,20160830,126.9453293,37.50818764
벚꽃길21,노량진동 329-13,20160830,126.9448852,37.50850954
벚꽃길22,노량진동 329,20160830,126.9450748,37.50831817
벚꽃길23,노량진동 329,20160830,126.9446561,37.50856349
벚꽃길24,노량진동 329,20160830,126.9447976,37.50838336
벚꽃길25,노량진동 325-2,20160830,126.9442659,37.50852727
벚꽃길26,노량진동 329,20181213,126.9443904,37.50839668
벚꽃길27,노량진동 325-2,20160830,126.9438786,37.50849105
벚꽃길28,노량진동 329,20181213,126.9440144,37.50836047
벚꽃길29,노량진동 325-1,20181213,126.9435507,37.50829267
벚꽃길30,노량진동 325,20160830,126.9437741,37.5082725
벚꽃길31,노량진동 329,20160830,126.9432343,37.50793662
벚꽃길32,노량진동 329,20160830,126.9435113,37.50805839
벚꽃길33,노량진동 329-5,20181213,126.9431496,37.50778566
벚꽃길34,노량진동 325,20160830,126.9433814,37.50782857
벚꽃길35,노량진동 329-5,20160830,126.9429575,37.50752878
벚꽃길36,노량진동 325,20160830,126.9432035,37.50755368
벚꽃길37,노량진동 329-4,20160830,126.9426439,37.50724932
벚꽃길38,노량진동 325,20181213,126.9429803,37.50729228
벚꽃길39,노량진동 329-3,20160830,126.9424489,37.50706001
벚꽃길40,노량진동 325,20160830,126.9428588,37.50719086
벚꽃길41,노량진동 329-3,20160830,126.9422737,37.50690451
벚꽃길42,노량진동 325,20160830,126.9427119,37.50706465
벚꽃길43,노량진동 329-3,20160830,126.9420392,37.50669716
벚꽃길44,노량진동 326,20181213,126.9423813,37.50676715
벚꽃길45,노량진동 327,20160830,126.9418188,37.50651685
벚꽃길46,노량진동 326,20160830,126.9421807,37.5065801
벚꽃길47,노량진동 327,20160830,126.9415928,37.50628022
벚꽃길48,노량진동 326,20160830,126.941867,37.50630964
벚꽃길49,노량진동 327,20160830,126.9413385,37.5060616
벚꽃길50,노량진동 329-3,20181213,126.9414572,37.50615402
벚꽃길51,노량진동 327,20181213,126.9411293,37.50598041
벚꽃길52,노량진동 329-3,20160830,126.9414037,37.50585215
벚꽃길53,노량진동 327,20181213,126.9408353,37.50594648
벚꽃길54,상도동 15-39,20160830,126.9414971,37.50568551
벚꽃길55,노량진동 329-3,20181213,126.9408778,37.50580008
벚꽃길56,상도동 25-40,20160830,126.9415285,37.50535441
벚꽃길57,노량진동 328,20160830,126.9411153,37.5058002
벚꽃길58,상도동 15-16,20160830,126.9412823,37.50564711
벚꽃길59,상도동 15-26,20160830,126.9412966,37.50541286
보라매로1-1, ,20160818,126.9264712,37.49270894
